AttributeName,AttributeValue,CampsiteAccessible,CampsiteID,CampsiteLatitude,CampsiteLongitude,CampsiteName,CampsiteReservable,CampsiteType,CreatedDate,FacilityID,LastUpdatedDate,Loop,EquipmentName,MaxLength,TypeOfUse
"Fire Pit","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Checkin Time","1:00 PM","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"BBQ","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"GRILLS","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Placed on Map","1","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Campfire Allowed","Yes","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Pets Allowed","Yes","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Max Num of People","8","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Condition Rating","Good","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Site Length","35","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Driveway Length","40","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Max Vehicle Length","30","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Max Num of Vehicles","2","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Driveway Surface","Paved","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Driveway Entry","Back-In","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Site Width","12","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"IS EQUIPMENT MANDATORY","true","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Picnic Table","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Capacity/Size Rating","Single","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Checkout Time","1:00 PM","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Site Access","Drive-In","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Min Num of People","1","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Fire Pit","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Checkin Time","1:00 PM","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"BBQ","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"GRILLS","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Placed on Map","1","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Campfire Allowed","Yes","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Pets Allowed","Yes","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Max Num of People","8","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Condition Rating","Good","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Site Length","35","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Driveway Length","40","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Max Vehicle Length","30","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Max Num of Vehicles","2","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Driveway Surface","Paved","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Driveway Entry","Back-In","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Site Width","12","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"IS EQUIPMENT MANDATORY","true","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Picnic Table","Y","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Capacity/Size Rating","Single","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Checkout Time","1:00 PM","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Site Access","Drive-In","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Min Num of People","1","false","7420","38.466729000000001","-107.175364","A33","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Site Access","Drive-In","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Driveway Surface","Paved","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Driveway Entry","Back-In","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Site Length","40","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Driveway Length","40","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Fire Pit","Y","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Placed on Map","1","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Max Num of People","8","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Checkin Time","1:00 PM","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Pets Allowed","Yes","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Checkout Time","1:00 PM","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Condition Rating","Good","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"IS EQUIPMENT MANDATORY","true","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"BBQ","Y","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Capacity/Size Rating","Single","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Site Width","12","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Picnic Table","Y","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Min Num of People","1","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Campfire Allowed","Yes","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Max Vehicle Length","30","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Max Num of Vehicles","2","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"GRILLS","Y","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","RV","30","Overnight"
"Site Access","Drive-In","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Driveway Surface","Paved","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Driveway Entry","Back-In","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Site Length","40","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Driveway Length","40","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Fire Pit","Y","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Placed on Map","1","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Max Num of People","8","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Checkin Time","1:00 PM","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Pets Allowed","Yes","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Checkout Time","1:00 PM","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Condition Rating","Good","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"IS EQUIPMENT MANDATORY","true","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"BBQ","Y","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Capacity/Size Rating","Single","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Site Width","12","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Picnic Table","Y","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Min Num of People","1","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Campfire Allowed","Yes","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
"Max Vehicle Length","30","false","7436","38.466616999999999","-107.17303800000001","A49","True","STANDARD NONELECTRIC","2014-05-02","234053","2022-06-29","Loop A","Trailer","30","Overnight"
